152801	3855581	4345542	1009440	996519	990269	954340	947627	816087	809189	806723	720729	664158	593544	586332	565897	555079	553272	536135	523025	511006	348167	319214	286686	273179	260976	208595	197222	188674	166838	164216	146154	144260	106543	100149	11136	5364	698164	1920715	2034243	2263183	2678325	847142	779409	2963287	3148512	3183891	1136782	646961	3906666	822879	4164932	4314491	4378332	4387271	4397763	4431405	4439229	4448694	4468812	4472218
152801	0.0	0.24024226110363392	0.26850605652759085	0.4690444145356662	0.4676985195154778	0.4300134589502019	0.4690444145356662	0.48183041722745623	0.44347240915208613	0.4360699865410498	0.47106325706594887	0.4360699865410498	0.4448183041722746	0.45827725437415884	0.46433378196500674	0.48183041722745623	0.4629878869448183	0.4508748317631225	0.4468371467025572	0.47106325706594887	0.4306864064602961	0.4636608344549125	0.446164199192463	0.46433378196500674	0.446164199192463	0.47106325706594887	0.44549125168236875	0.44414535666218036	0.4468371467025572	0.45827725437415884	0.4522207267833109	0.4515477792732167	0.4737550471063257	0.4226110363391655	0.4427994616419919	0.46567967698519513	0.4515477792732167	0.43741588156123823	0.4784656796769852	0.4535666218034993	0.4421265141318977	0.4306864064602961	0.4306864064602961	0.4421265141318977	0.4468371467025572	0.4347240915208614	0.4313593539703903	0.4757738896366083	0.4717362045760431	0.43741588156123823	0.4360699865410498	0.46231493943472407	0.4347240915208614	0.4576043068640646	0.4360699865410498	0.45827725437415884	0.4226110363391655	0.4690444145356662	0.46635262449528936	0.44010767160161507	0.4266487213997308
3855581	0.24024226110363392	0.0	0.27927321668909827	0.4138627187079408	0.4104979811574697	0.48250336473755046	0.3977119784656797	0.4104979811574697	0.4959623149394347	0.4892328398384926	0.41184387617765816	0.44347240915208613	0.458950201884253	0.48855989232839836	0.4475100942126514	0.4098250336473755	0.4528936742934051	0.46837146702557203	0.48654104979811574	0.4266487213997308	0.4253028263795424	0.5121130551816958	0.436742934051144	0.4784656796769852	0.4407806191117093	0.4421265141318977	0.42126514131897713	0.42193808882907136	0.43808882907133245	0.4851951547779273	0.5141318977119784	0.5067294751009421	0.4057873485868102	0.49125168236877526	0.5026917900403769	0.47644683714670255	0.46837146702557203	0.4939434724091521	0.45827725437415884	0.4353970390309556	0.46231493943472407	0.49125168236877526	0.4838492597577389	0.4845222072678331	0.47039030955585465	0.48654104979811574	0.4690444145356662	0.5	0.45625841184387617	0.48250336473755046	0.46837146702557203	0.40309555854643336	0.4899057873485868	0.4226110363391655	0.42732166890982504	0.446164199192463	0.48250336473755046	0.5026917900403769	0.44952893674293404	0.4858681022880215	0.4946164199192463
4345542	0.26850605652759085	0.27927321668909827	0.0	0.43943472409152085	0.43741588156123823	0.4508748317631225	0.4347240915208614	0.4448183041722746	0.4697173620457604	0.45558546433378194	0.43943472409152085	0.4165545087483176	0.4266487213997308	0.46433378196500674	0.4266487213997308	0.46231493943472407	0.4259757738896366	0.4226110363391655	0.4616419919246299	0.4576043068640646	0.4421265141318977	0.4676985195154778	0.4448183041722746	0.44549125168236875	0.446164199192463	0.4347240915208614	0.4421265141318977	0.446164199192463	0.4407806191117093	0.4609690444145357	0.48048452220726784	0.4717362045760431	0.45423956931359355	0.4475100942126514	0.47240915208613726	0.44010767160161507	0.43203230148048455	0.44818304172274565	0.42799461641991926	0.4535666218034993	0.4226110363391655	0.446164199192463	0.44818304172274565	0.4508748317631225	0.42934051144010765	0.45827725437415884	0.42732166890982504	0.4569313593539704	0.44818304172274565	0.46837146702557203	0.44818304172274565	0.4353970390309556	0.45625841184387617	0.4152086137281292	0.4199192462987887	0.4488559892328398	0.4414535666218035	0.46567967698519513	0.46500672947510097	0.4609690444145357	0.4535666218034993
1009440	0.4690444145356662	0.4138627187079408	0.43943472409152085	0.0	0.21399730820995963	0.21534320323014805	0.15814266487213996	0.14199192462987886	0.3001345895020188	0.2631224764468372	0.14064602960969044	0.22139973082099595	0.24831763122476447	0.2079407806191117	0.19784656796769853	0.1756393001345895	0.19784656796769853	0.20053835800807537	0.24629878869448182	0.18304172274562583	0.1641991924629879	0.2449528936742934	0.16083445491251683	0.23283983849259757	0.16823687752355315	0.19515477792732167	0.19380888290713325	0.16890982503364738	0.16083445491251683	0.22812920592193808	0.25773889636608344	0.24427994616419918	0.16218034993270525	0.1695827725437416	0.24427994616419918	0.21130551816958276	0.13458950201884254	0.22611036339165544	0.23620457604306863	0.22207267833109018	0.20524899057873486	0.24158815612382234	0.2335127860026918	0.19919246298788695	0.2234185733512786	0.17967698519515476	0.2173620457604307	0.2698519515477793	0.18977119784656796	0.2839838492597577	0.2570659488559892	0.13458950201884254	0.2550471063257066	0.15545087483176312	0.14064602960969044	0.16621803499327054	0.26446837146702556	0.25168236877523553	0.23755047106325708	0.22005383580080753	0.21601615074024227
996519	0.4676985195154778	0.4104979811574697	0.43741588156123823	0.21399730820995963	0.0	0.27052489905787347	0.2133243606998654	0.21399730820995963	0.26379542395693134	0.23216689098250337	0.18775235531628534	0.26379542395693134	0.20053835800807537	0.2718707940780619	0.23149394347240915	0.22678331090174966	0.2274562584118439	0.2597577388963661	0.3001345895020188	0.24360699865410498	0.20121130551816957	0.29071332436069985	0.21668909825033647	0.253028263795424	0.20995962314939434	0.23149394347240915	0.16890982503364738	0.2079407806191117	0.2173620457604307	0.27927321668909827	0.2920592193808883	0.3001345895020188	0.2180349932705249	0.2671601615074024	0.2920592193808883	0.24831763122476447	0.24226110363391656	0.2839838492597577	0.24697173620457605	0.18236877523553163	0.24629878869448182	0.28667563930013457	0.27388963660834453	0.2543741588156124	0.2510094212651413	0.2617765814266487	0.2671601615074024	0.2981157469717362	0.2335127860026918	0.23082099596231495	0.22005383580080753	0.21399730820995963	0.25639300134589504	0.19448183041722747	0.20457604306864063	0.21870794078061911	0.22476446837146702	0.28936742934051146	0.20390309555854644	0.27927321668909827	0.27052489905787347
990269	0.4300134589502019	0.48250336473755046	0.4508748317631225	0.21534320323014805	0.27052489905787347	0.0	0.22274562584118437	0.1971736204576043	0.25168236877523553	0.2079407806191117	0.21063257065948857	0.18775235531628534	0.23014804845222073	0.16352624495289367	0.2294751009421265	0.2503364737550471	0.19919246298788695	0.18304172274562583	0.16218034993270525	0.23687752355316286	0.20053835800807537	0.17967698519515476	0.20659488559892328	0.19380888290713325	0.21063257065948857	0.2079407806191117	0.24562584118438763	0.211978465679677	0.20995962314939434	0.19650067294751009	0.18707940780619112	0.16689098250336473	0.24091520861372812	0.15074024226110364	0.18236877523553163	0.19784656796769853	0.17160161507402422	0.13593539703903096	0.25168236877523553	0.2779273216689098	0.18506056527590847	0.16756393001345896	0.16689098250336473	0.1440107671601615	0.19986541049798115	0.1480484522207268	0.16756393001345896	0.2234185733512786	0.22005383580080753	0.23082099596231495	0.21399730820995963	0.22812920592193808	0.19851951547779273	0.2126514131897712	0.17160161507402422	0.15881561238223418	0.2079407806191117	0.19380888290713325	0.2819650067294751	0.16756393001345896	0.1541049798115747
954340	0.4690444145356662	0.3977119784656797	0.4347240915208614	0.15814266487213996	0.2133243606998654	0.22274562584118437	0.0	0.1500672947510094	0.2981157469717362	0.2819650067294751	0.17765814266487215	0.21130551816958276	0.2496635262449529	0.24293405114401076	0.21399730820995963	0.17765814266487215	0.211978465679677	0.2126514131897712	0.24427994616419918	0.18842530282637954	0.17362045760430686	0.27456258411843876	0.1810228802153432	0.24831763122476447	0.1864064602960969	0.21870794078061911	0.2018842530282638	0.17967698519515476	0.18304172274562583	0.2510094212651413	0.26783310901749663	0.26379542395693134	0.1601615074024226	0.23687752355316286	0.2671601615074024	0.2489905787348587	0.21130551816958276	0.2288021534320323	0.2388963660834455	0.23149394347240915	0.21534320323014805	0.2348586810228802	0.24697173620457605	0.2193808882907133	0.2335127860026918	0.2348586810228802	0.21668909825033647	0.27388963660834453	0.22005383580080753	0.28061911170928666	0.26379542395693134	0.14602960969044415	0.2631224764468372	0.17429340511440108	0.17227456258411844	0.19044414535666218	0.2691790040376851	0.20928667563930015	0.24360699865410498	0.2590847913862719	0.24562584118438763
947627	0.48183041722745623	0.4104979811574697	0.4448183041722746	0.14199192462987886	0.21399730820995963	0.1971736204576043	0.1500672947510094	0.0	0.3075370121130552	0.27994616419919244	0.148721399730821	0.22678331090174966	0.24764468371467024	0.23216689098250337	0.20995962314939434	0.1695827725437416	0.20053835800807537	0.20390309555854644	0.2449528936742934	0.18506056527590847	0.17294751009421266	0.26379542395693134	0.1857335127860027	0.2335127860026918	0.1864064602960969	0.1810228802153432	0.20121130551816957	0.1810228802153432	0.18371467025572005	0.24764468371467024	0.275235531628533	0.25168236877523553	0.15275908479138628	0.22678331090174966	0.25639300134589504	0.22812920592193808	0.2032301480484522	0.2335127860026918	0.23418573351278602	0.23553162853297444	0.20928667563930015	0.2570659488559892	0.2510094212651413	0.20592193808882908	0.22543741588156124	0.23149394347240915	0.22005383580080753	0.2853297442799462	0.20592193808882908	0.2812920592193809	0.2543741588156124	0.15343203230148048	0.2611036339165545	0.1601615074024226	0.16218034993270525	0.16218034993270525	0.27254374158815614	0.24629878869448182	0.2510094212651413	0.2543741588156124	0.24158815612382234
816087	0.44347240915208613	0.4959623149394347	0.4697173620457604	0.3001345895020188	0.26379542395693134	0.25168236877523553	0.2981157469717362	0.3075370121130552	0.0	0.20390309555854644	0.2833109017496635	0.2718707940780619	0.21870794078061911	0.27456258411843876	0.288021534320323	0.32166890982503366	0.30080753701211305	0.2819650067294751	0.24293405114401076	0.3021534320323015	0.2651413189771198	0.26850605652759085	0.27052489905787347	0.288021534320323	0.27052489905787347	0.3122476446837147	0.24293405114401076	0.28061911170928666	0.27456258411843876	0.27254374158815614	0.2691790040376851	0.27052489905787347	0.30551816958277256	0.24697173620457605	0.2590847913862719	0.2732166890982503	0.27388963660834453	0.2543741588156124	0.3183041722745626	0.22611036339165544	0.26648721399730824	0.25639300134589504	0.24293405114401076	0.25841184387617766	0.2812920592193809	0.24024226110363392	0.26850605652759085	0.3001345895020188	0.29542395693135937	0.16150740242261102	0.21467025572005383	0.3028263795423957	0.21534320323014805	0.3034993270524899	0.26648721399730824	0.2765814266487214	0.21063257065948857	0.29542395693135937	0.15746971736204576	0.2503364737550471	0.24091520861372812
